fecha,timestamp,R:ea,R:er,S:ea,S:er,T:ea,T:er
2022/10/27 07:40:00,1666867200,664.95,450.86,680.28,589.03,558.89,515.02
2022/10/27 07:45:00,1666867500,664.95,450.86,680.28,589.04,558.89,515.02
2022/10/27 07:50:00,1666867800,664.96,450.86,680.28,589.04,558.89,515.02
2022/10/27 07:55:01,1666868101,664.96,450.86,680.29,589.04,558.89,515.02
2022/10/27 08:00:01,1666868401,664.96,450.86,680.29,589.04,558.89,515.02
2022/10/27 08:05:01,1666868701,665.53,451.26,680.86,589.54,559.38,515.46
2022/10/27 08:10:00,1666869000,666.39,451.84,681.74,590.28,560.12,516.11
2022/10/27 08:15:00,1666869300,666.44,451.89,681.79,590.34,560.16,516.16
2022/10/27 08:20:00,1666869600,666.45,451.89,681.79,590.34,560.16,516.16
2022/10/27 08:25:01,1666869901,666.45,451.9,681.79,590.35,560.16,516.16
2022/10/27 08:30:00,1666870200,666.45,451.9,681.79,590.35,560.16,516.16
2022/10/27 08:35:01,1666870501,666.45,451.9,681.79,590.35,560.16,516.16
2022/10/27 08:40:00,1666870800,666.46,451.9,681.79,590.35,560.16,516.16
2022/10/27 08:45:01,1666871101,666.46,451.9,681.8,590.36,560.16,516.16
2022/10/27 08:50:01,1666871401,666.78,452.12,682.12,590.64,560.44,516.42
2022/10/27 08:55:01,1666871701,667.63,452.71,682.99,591.37,561.17,517.07
2022/10/27 09:00:00,1666872000,667.94,452.93,683.3,591.65,561.43,517.31
2022/10/27 09:05:01,1666872301,667.94,452.93,683.3,591.65,561.43,517.31
2022/10/27 09:10:00,1666872600,667.94,452.93,683.3,591.66,561.44,517.31
2022/10/27 09:15:00,1666872900,667.95,452.93,683.3,591.66,561.44,517.31
2022/10/27 09:20:00,1666873200,667.95,452.93,683.3,591.66,561.44,517.31
2022/10/27 09:25:00,1666873500,667.95,452.94,683.3,591.66,561.44,517.31
2022/10/27 09:30:01,1666873801,667.95,452.94,683.3,591.66,561.44,517.31
2022/10/27 09:35:00,1666874100,668.13,453.06,683.48,591.82,561.59,517.46
2022/10/27 09:40:01,1666874401,668.97,453.64,684.34,592.55,562.31,518.1
2022/10/27 09:45:00,1666874700,669.42,453.95,684.8,592.95,562.69,518.44
2022/10/27 09:50:01,1666875001,669.43,453.95,684.8,592.95,562.69,518.44
2022/10/27 09:55:00,1666875300,669.43,453.95,684.8,592.95,562.69,518.44
2022/10/27 10:00:01,1666875601,669.43,453.96,684.8,592.95,562.69,518.44
2022/10/27 10:05:00,1666875900,669.43,453.96,684.8,592.95,562.69,518.44
2022/10/27 10:10:01,1666876201,669.43,453.96,684.8,592.96,562.69,518.44
2022/10/27 10:15:00,1666876500,669.44,453.96,684.8,592.96,562.7,518.44
2022/10/27 10:20:00,1666876800,669.44,453.96,684.8,592.96,562.7,518.44
2022/10/27 10:25:00,1666877100,669.96,454.32,685.34,593.42,563.14,518.85
2022/10/27 10:30:00,1666877400,670.83,454.9,686.22,594.15,563.89,519.49
2022/10/27 10:35:00,1666877700,670.91,454.96,686.29,594.23,563.94,519.56
2022/10/27 10:40:01,1666878001,670.91,454.96,686.29,594.24,563.94,519.56
2022/10/27 10:45:00,1666878300,670.91,454.96,686.29,594.24,563.94,519.56
2022/10/27 10:50:00,1666878600,670.91,454.97,686.29,594.24,563.94,519.56
2022/10/27 10:55:00,1666878900,670.92,454.97,686.29,594.24,563.94,519.56
2022/10/27 11:00:01,1666879201,670.92,454.97,686.29,594.24,563.95,519.56
2022/10/27 11:05:00,1666879500,670.92,454.97,686.29,594.25,563.95,519.56
2022/10/27 11:10:01,1666879801,670.97,455.01,686.34,594.3,563.99,519.61
2022/10/27 11:15:01,1666880101,671.8,455.56,687.19,595.0,564.69,520.22
2022/10/27 11:20:00,1666880400,672.39,455.97,687.78,595.52,565.19,520.68
2022/10/27 11:25:00,1666880700,672.39,455.97,687.78,595.53,565.19,520.68
2022/10/27 11:30:00,1666881000,672.39,455.97,687.78,595.53,565.19,520.68
2022/10/27 11:35:01,1666881301,672.39,455.97,687.78,595.53,565.19,520.68
2022/10/27 11:40:00,1666881600,672.4,455.97,687.78,595.53,565.19,520.68
2022/10/27 11:45:01,1666881901,672.4,455.97,687.78,595.53,565.19,520.68
2022/10/27 11:50:00,1666882200,672.4,455.97,687.78,595.54,565.19,520.68
2022/10/27 11:55:01,1666882501,672.4,455.97,687.78,595.54,565.19,520.68
2022/10/27 12:00:00,1666882800,672.76,456.22,688.15,595.86,565.49,520.97
